order_item_id,order_id,product_id,seller_id,quantity,selling_price,discount,item_status,tax_amount,margin
57654,28803,370,26,1,3667.64,854.26,Returned,366.76,3324.42
57655,28804,476,4,3,2945.81,105.53,Returned,294.58,-67.72
57656,28805,317,20,5,1790.57,11.61,Delivered,179.06,214.33
57657,28805,1,44,3,2390.22,556.54,Delivered,239.02,2089.69
57658,28805,164,9,2,903.34,147.91,Delivered,90.33,-2160.82
57659,28806,237,35,2,2888.66,576.04,Cancelled,288.87,465.46
57660,28807,130,10,2,2820.46,920.42,Returned,282.05,11.49
57661,28807,284,37,2,3709.91,754.87,Cancelled,370.99,898.29
57662,28808,241,2,4,411.26,117.58,Delivered,41.13,-1830.39
57663,28809,391,15,3,1570.03,62.39,Returned,157.0,1300.63
57664,28809,166,15,4,858.2,335.91,Delivered,85.82,-542.01
57665,28810,123,33,2,2581.51,459.86,Cancelled,258.15,2102.27
57666,28811,342,17,4,917.92,306.06,Cancelled,91.79,-2825.47
57667,28811,445,18,5,3238.11,207.56,Delivered,323.81,322.27
57668,28811,471,25,4,3148.83,717.41,Cancelled,314.88,1311.32
57669,28812,387,10,5,1569.21,134.43,Returned,156.92,589.2
57670,28812,137,9,1,4074.02,899.2,Cancelled,407.4,2783.04
57671,28812,218,17,2,2057.62,209.7,Cancelled,205.76,-460.92
57672,28813,293,48,5,4587.25,193.62,Delivered,458.72,2204.52
57673,28813,330,6,1,807.25,52.49,Returned,80.73,-1016.79
57674,28813,394,5,5,1128.33,283.78,Delivered,112.83,-1599.53
57675,28814,300,12,2,3636.55,1169.99,Delivered,363.66,2110.88
57676,28814,445,10,2,2934.59,511.08,Returned,293.46,18.75
57677,28815,53,16,1,1671.13,566.32,Returned,167.11,-926.89
57678,28815,206,31,2,1537.86,438.51,Returned,153.79,-1134.76
57679,28816,92,27,4,1585.51,483.51,Delivered,158.55,137.33
57680,28816,403,50,2,2171.82,904.21,Returned,217.18,419.91
57681,28817,391,30,1,1166.11,466.31,Cancelled,116.61,896.71
57682,28817,64,20,3,2415.21,554.51,Returned,241.52,1590.85
57683,28817,315,12,5,4208.83,364.13,Cancelled,420.88,607.81
57684,28818,269,4,3,3958.15,270.08,Returned,395.82,1380.91
57685,28818,66,42,3,3475.25,518.63,Returned,347.52,1070.61
57686,28818,413,3,3,3627.35,1248.34,Returned,362.74,652.83
57687,28819,109,8,5,962.57,319.33,Returned,96.26,-2975.45
57688,28819,168,39,1,3697.9,98.79,Delivered,369.79,1604.15
57689,28820,229,20,5,3825.94,321.97,Returned,382.59,274.26
57690,28820,72,2,3,2541.1,39.3,Delivered,254.11,-915.03
57691,28821,48,50,1,2318.5,617.13,Delivered,231.85,1066.14
57692,28821,358,30,2,2581.59,204.1,Returned,258.16,2118.64
57693,28821,407,2,4,1897.95,337.43,Returned,189.8,-890.37
57694,28822,427,3,4,3301.34,84.43,Cancelled,330.13,1500.43
57695,28822,197,24,5,447.48,24.34,Returned,44.75,-1700.97
57696,28822,130,38,1,2821.48,919.4,Delivered,282.15,12.51
57697,28823,406,28,4,3959.61,1016.84,Cancelled,395.96,502.98
57698,28824,247,46,1,1984.69,780.19,Delivered,198.47,-1354.83
57699,28825,96,45,3,1849.49,470.57,Returned,184.95,-1221.14
57700,28825,144,25,4,268.82,103.16,Cancelled,26.88,-742.06
57701,28825,97,38,4,3403.72,869.78,Cancelled,340.37,2718.12
57702,28826,16,36,2,2950.32,804.87,Cancelled,295.03,1063.5
57703,28826,302,5,3,1026.11,359.62,Delivered,102.61,930.42
57704,28827,115,49,2,3345.12,887.23,Delivered,334.51,1567.84
57705,28827,262,46,2,3649.17,821.0,Returned,364.92,2256.22
57706,28828,99,17,3,736.28,201.41,Cancelled,73.63,-1233.23
57707,28828,101,49,5,3217.38,1002.42,Cancelled,321.74,813.85
57708,28829,100,9,1,2146.49,496.01,Delivered,214.65,-309.73
57709,28829,411,47,3,2864.09,578.82,Delivered,286.41,2714.7
57710,28830,44,2,2,2542.89,675.65,Returned,254.29,2210.08
57711,28830,133,16,3,1440.99,154.09,Cancelled,144.1,-1839.53
57712,28830,20,30,2,903.0,258.81,Cancelled,90.3,-664.9
57713,28831,243,42,2,2502.56,128.74,Returned,250.26,288.2
57714,28831,245,10,3,1140.2,39.16,Delivered,114.02,-276.84
57715,28832,278,17,3,3664.66,1249.99,Returned,366.47,2990.18
57716,28833,212,9,4,320.21,96.42,Returned,32.02,-955.3
57717,28834,267,49,1,1584.44,40.58,Cancelled,158.44,1463.37
57718,28834,86,10,2,2231.75,276.8,Returned,223.18,493.65
57719,28834,272,34,2,1924.07,71.33,Cancelled,192.41,-261.45
57720,28835,309,36,1,1293.44,427.37,Cancelled,129.34,-927.79
57721,28835,459,15,1,2098.45,724.44,Delivered,209.84,589.25
57722,28835,424,37,3,3036.77,1289.58,Cancelled,303.68,1019.35
57723,28836,63,27,2,3747.92,1008.87,Delivered,374.79,2886.07
57724,28836,347,26,1,2060.38,826.0,Cancelled,206.04,-863.63
57725,28837,306,35,3,1851.81,37.84,Returned,185.18,-568.06
57726,28838,386,41,3,2056.41,87.42,Delivered,205.64,-998.53
57727,28838,297,23,5,1724.47,146.55,Delivered,172.45,-2031.03
57728,28838,278,26,5,4482.27,432.38,Returned,448.23,3807.79
57729,28839,463,24,4,403.17,138.44,Returned,40.32,-2758.53
57730,28839,477,37,1,984.88,152.44,Cancelled,98.49,-2538.59
57731,28839,148,19,3,1972.28,67.08,Delivered,197.23,-1884.72
57732,28840,387,4,1,1232.58,471.06,Returned,123.26,252.57
57733,28841,264,46,3,1648.58,81.64,Delivered,164.86,553.36
57734,28841,361,2,1,4124.84,670.23,Delivered,412.48,2188.17
57735,28841,96,3,2,2017.48,302.58,Returned,201.75,-1053.15
57736,28842,194,21,3,2305.85,883.43,Returned,230.58,-445.22
57737,28842,224,21,1,1520.01,65.76,Returned,152.0,-830.52
57738,28843,272,43,4,1739.24,256.16,Delivered,173.92,-446.28
57739,28844,421,16,4,1872.4,795.02,Delivered,187.24,-576.92
57740,28844,361,18,4,3799.22,995.85,Returned,379.92,1862.55
57741,28845,381,14,3,3142.83,727.37,Cancelled,314.28,2759.98
57742,28846,368,15,2,2953.64,338.63,Returned,295.36,1943.1
57743,28846,119,38,1,2350.87,349.0,Returned,235.09,-578.54
57744,28846,238,50,2,2204.99,238.41,Cancelled,220.5,992.57
57745,28847,262,2,2,3903.15,567.02,Delivered,390.32,2510.2
57746,28847,248,16,5,3356.49,155.48,Returned,335.65,1605.32
57747,28848,283,13,5,1312.9,153.29,Delivered,131.29,-1241.64
57748,28848,355,6,1,499.89,151.54,Delivered,49.99,-1176.03
57749,28848,102,26,3,3214.55,57.75,Cancelled,321.46,2016.66
57750,28849,28,2,1,2444.25,415.45,Delivered,244.42,2226.28
57751,28849,337,32,1,3766.7,82.87,Delivered,376.67,836.18
57752,28849,73,35,1,3615.81,808.34,Delivered,361.58,2216.94
57753,28850,132,46,3,1497.2,457.11,Cancelled,149.72,-2441.78
57754,28850,488,5,2,3527.5,1181.38,Delivered,352.75,1025.33
57755,28850,482,6,5,3341.8,154.69,Delivered,334.18,-649.25
57756,28851,132,13,1,1846.52,107.79,Returned,184.65,-2092.46
57757,28851,482,37,2,3426.76,69.73,Returned,342.68,-564.29
57758,28851,9,10,3,95.48,13.77,Returned,9.55,-1032.26
57759,28852,500,2,5,588.0,248.66,Returned,58.8,63.01
57760,28852,439,10,4,1268.83,39.68,Cancelled,126.88,522.84
57761,28853,47,21,3,953.99,123.48,Delivered,95.4,-2554.67
57762,28853,309,28,3,1348.69,372.12,Returned,134.87,-872.54
57763,28854,125,32,2,247.43,19.68,Returned,24.74,20.99
57764,28854,365,35,4,3190.25,711.21,Delivered,319.03,903.22
57765,28854,271,7,5,2988.48,1111.27,Delivered,298.85,197.64
57766,28855,164,28,3,878.98,172.27,Delivered,87.9,-2185.18
57767,28855,80,42,4,597.98,162.53,Cancelled,59.8,-87.25
57768,28855,266,17,3,576.03,176.08,Returned,57.6,-1661.0
57769,28856,334,22,5,4087.94,516.69,Cancelled,408.79,1950.13
57770,28856,67,42,5,2238.4,722.38,Returned,223.84,-1607.23
57771,28856,118,28,4,1878.59,661.53,Returned,187.86,160.6
57772,28857,233,23,3,3408.77,330.32,Delivered,340.88,-33.72
57773,28858,436,2,3,2004.13,14.33,Cancelled,200.41,1893.34
57774,28858,328,19,4,3075.95,896.77,Delivered,307.6,2945.39
57775,28859,491,36,2,795.78,2.27,Delivered,79.58,-1339.27
57776,28859,96,43,2,1856.45,463.61,Cancelled,185.64,-1214.18
57777,28860,159,36,2,2852.53,962.43,Returned,285.25,420.75
57778,28860,31,15,4,4678.26,47.18,Cancelled,467.83,4404.5
57779,28860,215,25,1,3707.14,1019.29,Returned,370.71,1220.47
57780,28861,471,23,2,3116.97,749.27,Returned,311.7,1279.46
57781,28862,122,43,1,2729.8,191.72,Returned,272.98,-881.51
57782,28863,420,41,1,3586.47,1032.23,Delivered,358.65,1784.16
57783,28864,85,44,4,629.19,165.99,Delivered,62.92,-2657.53
57784,28864,250,33,1,620.27,210.6,Returned,62.03,-318.9
57785,28865,29,39,3,1758.59,305.57,Delivered,175.86,810.1
57786,28866,309,14,2,1562.21,158.6,Cancelled,156.22,-659.02
57787,28866,334,2,5,4151.33,453.3,Returned,415.13,2013.52
57788,28867,454,41,4,3516.49,501.79,Delivered,351.65,-105.28
57789,28868,326,18,1,2717.27,86.11,Cancelled,271.73,1926.64
57790,28868,358,20,3,2062.34,723.35,Delivered,206.23,1599.39
57791,28868,368,22,2,2871.15,421.12,Returned,287.12,1860.61
57792,28869,414,29,2,3360.5,1224.83,Cancelled,336.05,1331.91
57793,28869,351,5,4,693.83,74.8,Returned,69.38,-360.9
57794,28869,10,50,2,2382.72,366.69,Returned,238.27,-591.66
57795,28870,263,7,1,1197.3,477.19,Cancelled,119.73,-2377.6
57796,28871,173,14,2,836.85,269.14,Returned,83.68,-2609.12
57797,28871,16,37,4,3007.2,747.99,Delivered,300.72,1120.38
57798,28872,432,39,4,1834.16,785.34,Returned,183.42,37.97
57799,28873,89,18,1,3201.46,404.68,Delivered,320.15,2706.71
57800,28874,168,33,2,3067.4,729.29,Returned,306.74,973.65
57801,28874,497,22,5,2652.37,53.22,Cancelled,265.24,-160.55
57802,28874,398,27,3,2592.41,903.08,Cancelled,259.24,625.33
57803,28875,127,25,5,3796.27,691.87,Delivered,379.63,486.14
57804,28876,406,16,2,4195.11,781.34,Delivered,419.51,738.48
57805,28876,28,20,5,2797.97,61.73,Delivered,279.8,2580.0
57806,28877,179,25,4,2399.4,244.47,Cancelled,239.94,-1055.24
57807,28878,420,23,3,3956.35,662.35,Delivered,395.64,2154.04
57808,28878,267,45,3,1369.84,255.18,Cancelled,136.98,1248.77
57809,28879,62,49,2,3295.63,967.64,Returned,329.56,368.11
57810,28879,339,42,3,2508.29,1009.52,Delivered,250.83,1411.13
57811,28880,11,20,4,1477.21,458.71,Returned,147.72,-902.76
57812,28881,275,21,5,3059.76,1087.99,Cancelled,305.98,1127.7
57813,28882,412,41,4,583.36,15.3,Cancelled,58.34,-693.02
57814,28882,341,8,2,1979.7,541.91,Cancelled,197.97,509.97
57815,28882,237,40,3,3231.31,233.39,Cancelled,323.13,808.11
57816,28883,209,22,4,3382.54,821.46,Delivered,338.25,2307.71
57817,28883,324,47,2,2333.32,437.03,Delivered,233.33,1306.69
57818,28883,488,41,1,3947.0,761.88,Cancelled,394.7,1444.83
57819,28884,145,20,3,1548.96,263.18,Delivered,154.9,967.81
57820,28885,356,35,2,2344.09,620.61,Delivered,234.41,1448.31
57821,28885,30,28,3,2341.0,242.41,Returned,234.1,1026.9
57822,28885,89,7,1,3029.22,576.92,Returned,302.92,2534.47
57823,28886,144,6,5,281.41,90.57,Cancelled,28.14,-729.47
57824,28886,194,50,4,2342.5,846.78,Returned,234.25,-408.57
57825,28887,184,37,4,1395.94,319.62,Returned,139.59,-2009.88
57826,28887,322,34,3,3018.98,1094.36,Returned,301.9,1391.42
57827,28888,371,30,2,2741.47,498.38,Returned,274.15,1940.95
57828,28888,456,26,5,1288.68,427.88,Cancelled,128.87,-184.45
57829,28888,368,4,2,2459.45,832.82,Cancelled,245.94,1448.91
57830,28889,312,30,2,2757.48,33.08,Returned,275.75,2385.02
57831,28890,48,18,2,2580.51,355.12,Delivered,258.05,1328.15
57832,28890,189,39,5,164.48,58.54,Delivered,16.45,-2969.37
57833,28891,378,17,5,3566.58,653.2,Cancelled,356.66,1227.88
57834,28892,347,5,5,2273.98,612.4,Returned,227.4,-650.03
57835,28892,313,19,2,3799.88,930.75,Returned,379.99,2414.17
57836,28892,278,31,5,4097.78,816.87,Delivered,409.78,3423.3
57837,28893,399,31,1,1518.9,314.69,Cancelled,151.89,-2056.61
57838,28893,149,20,4,3322.42,970.92,Returned,332.24,-20.8
57839,28894,48,2,1,2308.36,627.27,Returned,230.84,1056.0
57840,28895,281,39,4,679.62,83.43,Cancelled,67.96,-2011.33
57841,28895,418,14,3,292.13,60.17,Cancelled,29.21,-2294.69
57842,28895,133,14,3,1465.27,129.81,Delivered,146.53,-1815.25
57843,28896,313,20,5,3432.13,1298.5,Cancelled,343.21,2046.42
57844,28896,433,15,2,315.54,7.1,Delivered,31.55,-1432.17
57845,28897,84,14,3,3230.46,635.11,Returned,323.05,-391.26
57846,28898,12,17,1,3497.2,1123.03,Delivered,349.72,-497.12
57847,28899,89,26,5,2641.92,964.22,Delivered,264.19,2147.17
57848,28899,90,44,4,4233.96,363.98,Cancelled,423.4,2264.64
57849,28900,328,8,3,2951.78,1020.94,Delivered,295.18,2821.22
57850,28900,260,45,4,813.2,17.78,Returned,81.32,-1680.2
57851,28901,110,12,5,1196.09,384.39,Delivered,119.61,727.18
57852,28901,208,10,3,2637.73,236.88,Delivered,263.77,1909.18
57853,28902,83,24,1,4533.25,311.08,Returned,453.33,2885.62
57854,28903,204,3,5,1234.3,381.86,Returned,123.43,-1345.45
57855,28903,223,16,3,4531.32,139.25,Cancelled,453.13,1855.98
57856,28903,37,7,5,1811.56,743.24,Cancelled,181.16,-180.89
57857,28904,191,31,3,2832.39,704.76,Delivered,283.24,1003.39
57858,28904,392,18,4,1312.69,136.76,Delivered,131.27,1220.58
57859,28904,254,1,4,1760.98,75.8,Delivered,176.1,-1168.1
57860,28905,220,36,4,553.98,55.32,Returned,55.4,443.06
57861,28906,45,28,5,3825.44,661.0,Cancelled,382.54,2537.72
57862,28906,261,41,3,4159.17,837.68,Cancelled,415.92,626.15
57863,28906,392,44,3,1233.67,215.78,Cancelled,123.37,1141.56
57864,28907,238,35,3,1777.71,665.69,Cancelled,177.77,565.29
57865,28907,161,46,5,3650.38,536.57,Returned,365.04,77.04
57866,28907,415,18,1,473.31,14.82,Returned,47.33,-3402.99
57867,28908,276,43,1,3523.5,543.65,Delivered,352.35,1987.19
57868,28909,143,31,3,285.41,92.41,Cancelled,28.54,127.19
57869,28909,326,49,4,2715.84,87.54,Returned,271.58,1925.21
57870,28909,408,45,3,1458.96,180.0,Returned,145.9,-1902.06
57871,28910,20,9,2,1042.05,119.76,Delivered,104.2,-525.85
57872,28910,305,41,3,2618.58,1030.11,Delivered,261.86,1544.99
57873,28911,172,35,2,2566.46,101.27,Delivered,256.65,2443.59
57874,28911,78,7,1,2938.25,272.67,Returned,293.82,1682.4
57875,28912,458,1,5,992.42,334.27,Cancelled,99.24,-1186.41
57876,28912,142,30,4,392.08,118.3,Delivered,39.21,-1008.64
57877,28912,95,46,3,3540.5,1452.36,Cancelled,354.05,1319.8
57878,28913,183,34,5,211.31,8.72,Delivered,21.13,137.14
57879,28913,119,1,2,2693.24,6.63,Delivered,269.32,-236.17
57880,28914,305,46,3,3292.34,356.35,Delivered,329.23,2218.75
57881,28915,430,21,5,2341.58,213.89,Delivered,234.16,-1181.73
57882,28915,490,1,5,297.33,124.27,Cancelled,29.73,-1116.91
57883,28915,445,46,3,2494.12,951.55,Cancelled,249.41,-421.72
57884,28916,288,42,4,4220.73,630.11,Delivered,422.07,737.87
57885,28917,448,3,1,2625.7,654.97,Delivered,262.57,2053.17
57886,28918,156,5,2,2177.18,413.53,Delivered,217.72,-306.25
57887,28919,374,45,3,278.9,86.61,Delivered,27.89,-484.12
57888,28919,494,11,3,1876.16,95.66,Cancelled,187.62,824.21
57889,28920,478,37,3,2425.38,1003.82,Cancelled,242.54,-82.66
57890,28920,72,38,2,1872.9,707.5,Returned,187.29,-1583.23
57891,28921,330,50,1,601.84,257.9,Delivered,60.18,-1222.2
57892,28921,241,15,3,429.77,99.07,Returned,42.98,-1811.88
57893,28922,382,36,3,1090.19,232.26,Delivered,109.02,824.12
57894,28923,334,14,4,3626.14,978.49,Cancelled,362.61,1488.33
57895,28923,238,37,3,2202.71,240.69,Cancelled,220.27,990.29
57896,28923,29,42,3,1822.1,242.06,Delivered,182.21,873.61
57897,28924,228,38,2,3055.68,709.83,Returned,305.57,2351.04
57898,28924,9,23,5,76.83,32.42,Cancelled,7.68,-1050.91
57899,28924,131,4,3,2902.93,50.36,Cancelled,290.29,2787.9
57900,28925,454,19,3,2870.33,1147.95,Delivered,287.03,-751.44
57901,28926,67,12,2,2871.5,89.28,Delivered,287.15,-974.13
57902,28926,296,22,2,2200.21,927.86,Delivered,220.02,1890.67
57903,28927,312,38,1,2733.22,57.34,Cancelled,273.32,2360.76
57904,28927,354,21,2,3071.01,1146.3,Delivered,307.1,-167.16
57905,28927,265,11,4,1963.05,555.35,Returned,196.3,23.8
57906,28928,79,33,4,209.95,55.24,Delivered,21.0,-801.65
57907,28928,142,35,3,437.74,72.64,Returned,43.77,-962.98
57908,28929,371,23,1,2926.05,313.8,Returned,292.6,2125.53
57909,28929,255,46,4,106.28,23.46,Delivered,10.63,-727.66
57910,28930,435,10,5,1613.29,185.64,Delivered,161.33,-186.71
57911,28930,336,41,1,3741.56,113.56,Returned,374.16,492.85
57912,28930,412,30,4,558.62,40.04,Returned,55.86,-717.76
57913,28931,383,2,5,1027.79,125.07,Delivered,102.78,-474.9
57914,28931,266,40,1,746.95,5.16,Cancelled,74.7,-1490.08
57915,28932,445,36,5,2421.46,1024.21,Cancelled,242.15,-494.38
57916,28933,39,7,4,1021.35,307.91,Cancelled,102.14,116.51
57917,28934,449,21,3,2348.56,390.52,Cancelled,234.86,-1244.85
57918,28934,387,10,3,1641.49,62.15,Cancelled,164.15,661.48
57919,28934,63,49,2,3578.09,1178.7,Cancelled,357.81,2716.24
57920,28935,193,19,3,3435.94,1.72,Returned,343.59,2788.27
57921,28935,112,17,3,1070.18,104.36,Cancelled,107.02,-2389.53
57922,28935,183,33,2,206.81,13.22,Delivered,20.68,132.64
57923,28936,451,29,2,3960.01,900.75,Delivered,396.0,263.86
57924,28936,429,16,4,1294.93,333.58,Delivered,129.49,-2473.74
57925,28936,499,17,4,1865.54,408.77,Cancelled,186.55,-639.65
57926,28937,435,4,4,1562.46,236.47,Returned,156.25,-237.54
57927,28938,189,19,4,156.45,66.57,Returned,15.64,-2977.4
57928,28938,244,39,4,2215.2,896.9,Returned,221.52,1607.46
57929,28939,272,34,3,1721.7,273.7,Returned,172.17,-463.82
57930,28939,140,7,3,1507.5,568.14,Delivered,150.75,558.9
57931,28940,181,37,2,1195.37,400.54,Returned,119.54,-519.87
57932,28940,470,13,3,1774.94,508.26,Cancelled,177.49,139.66
57933,28941,169,7,4,4525.98,353.15,Delivered,452.6,3270.41
57934,28941,162,25,1,643.14,209.86,Returned,64.31,441.79
57935,28942,374,42,3,357.27,8.24,Cancelled,35.73,-405.75
57936,28942,452,8,2,1271.76,99.53,Delivered,127.18,771.78
57937,28942,322,50,3,3875.99,237.35,Returned,387.6,2248.43
57938,28943,261,28,4,3601.38,1395.47,Cancelled,360.14,68.36
57939,28944,350,40,3,3724.34,807.0,Returned,372.43,1967.03
57940,28944,476,39,3,2351.41,699.93,Returned,235.14,-662.12
57941,28944,360,42,3,3581.7,113.93,Returned,358.17,556.68
57942,28945,402,32,4,2835.98,52.27,Cancelled,283.6,-537.43
57943,28945,439,12,5,972.0,336.51,Cancelled,97.2,226.01
57944,28946,158,48,4,992.9,194.75,Returned,99.29,-2550.61
57945,28946,19,13,1,392.93,128.33,Returned,39.29,-2477.08
57946,28947,386,22,2,1892.32,251.51,Delivered,189.23,-1162.62
57947,28947,159,41,3,3347.92,467.04,Returned,334.79,916.14
57948,28948,38,6,3,3802.32,46.45,Delivered,380.23,1516.12
57949,28948,116,32,4,212.27,57.5,Cancelled,21.23,-1649.53
57950,28948,200,45,4,536.96,185.24,Delivered,53.7,-2000.88
57951,28949,491,35,3,712.56,85.49,Delivered,71.26,-1422.49
57952,28949,280,32,1,1708.88,696.22,Returned,170.89,-1584.48
57953,28949,188,14,1,3686.55,275.68,Cancelled,368.66,1806.9
57954,28950,171,6,1,1987.66,289.47,Delivered,198.77,-1843.0
57955,28950,470,24,3,1772.81,510.39,Delivered,177.28,137.53
57956,28951,116,5,2,263.9,5.87,Cancelled,26.39,-1597.9
57957,28951,334,7,3,3799.37,805.26,Cancelled,379.94,1661.56
57958,28951,432,31,2,2270.63,348.87,Cancelled,227.06,474.44
57959,28952,115,31,2,3132.24,1100.11,Returned,313.22,1354.96
57960,28952,379,21,5,2030.18,430.42,Delivered,203.02,-861.88
57961,28953,167,7,2,4142.37,300.33,Returned,414.24,3730.02
57962,28953,302,46,5,1031.03,354.7,Delivered,103.1,935.34
57963,28953,258,47,5,1477.6,556.95,Delivered,147.76,-1281.3
57964,28954,435,40,5,1785.99,12.94,Delivered,178.6,-14.01
57965,28954,168,48,3,2779.9,1016.79,Cancelled,277.99,686.15
57966,28955,321,25,4,4571.69,162.79,Cancelled,457.17,3137.76
57967,28955,349,8,2,1161.23,47.24,Cancelled,116.12,-2725.52
57968,28956,15,6,5,1570.29,548.37,Delivered,157.03,-1006.05
57969,28956,405,48,5,269.81,17.98,Delivered,26.98,-1027.63
57970,28956,323,10,1,2584.34,37.74,Returned,258.43,1343.94
57971,28957,139,7,4,2087.02,527.49,Returned,208.7,-1309.25
57972,28958,276,33,2,3034.55,1032.6,Cancelled,303.46,1498.24
57973,28958,242,22,5,699.04,129.65,Cancelled,69.9,-323.83
57974,28959,304,20,4,1107.02,303.76,Cancelled,110.7,-1855.73
57975,28960,463,45,1,428.77,112.84,Delivered,42.88,-2732.93
57976,28961,358,31,1,1975.4,810.29,Delivered,197.54,1512.45
57977,28961,272,2,5,1874.68,120.72,Returned,187.47,-310.84
57978,28962,177,50,3,2661.67,583.36,Returned,266.17,1996.14
57979,28962,464,32,5,4505.46,223.77,Returned,450.55,2978.47
57980,28963,2,6,5,927.85,53.91,Returned,92.79,-855.91
57981,28963,331,34,1,3411.01,30.05,Cancelled,341.1,1155.06
57982,28964,461,17,3,100.85,34.13,Returned,10.09,-148.81
57983,28964,398,27,3,2640.29,855.2,Delivered,264.03,673.21
57984,28965,436,17,4,1649.23,369.23,Returned,164.92,1538.44
57985,28965,130,30,5,2773.75,967.13,Cancelled,277.38,-35.22
57986,28965,50,19,1,2898.96,831.7,Cancelled,289.9,2769.14
57987,28966,6,4,1,3384.81,451.27,Cancelled,338.48,1408.5
57988,28966,37,6,4,2323.13,231.67,Delivered,232.31,330.68
57989,28966,26,27,4,672.15,157.64,Delivered,67.22,-2572.33
57990,28967,492,3,1,3517.69,96.3,Returned,351.77,409.76
57991,28967,194,49,5,3066.79,122.49,Delivered,306.68,315.72
57992,28968,417,35,5,3916.34,388.23,Delivered,391.63,-49.18
57993,28969,435,22,2,1313.25,485.68,Returned,131.33,-486.75
57994,28970,352,35,3,1809.39,257.82,Delivered,180.94,1628.16
57995,28971,222,44,1,3599.51,1362.13,Returned,359.95,2323.58
57996,28972,474,33,4,3369.91,202.44,Delivered,336.99,1700.33
57997,28972,464,13,1,4689.88,39.35,Delivered,468.99,3162.89
57998,28973,197,35,1,462.14,9.68,Returned,46.21,-1686.31
57999,28974,325,5,4,269.29,22.77,Cancelled,26.93,-3612.5
58000,28974,29,7,4,1687.83,376.33,Delivered,168.78,739.34
58001,28975,452,14,2,1141.74,229.55,Cancelled,114.17,641.76
58002,28975,168,34,4,3233.23,563.46,Delivered,323.32,1139.48
58003,28975,38,10,5,3275.99,572.78,Delivered,327.6,989.79
58004,28976,355,13,1,568.76,82.67,Returned,56.88,-1107.16
58005,28977,401,1,4,3579.04,482.2,Cancelled,357.9,695.88
58006,28977,143,11,1,291.37,86.45,Cancelled,29.14,133.15
58007,28977,1,20,2,2504.49,442.27,Returned,250.45,2203.96
58008,28978,208,5,1,2340.79,533.82,Delivered,234.08,1612.24
58009,28978,252,9,2,2266.11,374.77,Delivered,226.61,2201.75
58010,28979,483,43,2,2167.9,901.88,Returned,216.79,187.17
58011,28979,413,28,2,3583.81,1291.88,Delivered,358.38,609.29
58012,28980,194,38,1,2459.87,729.41,Delivered,245.99,-291.2
58013,28980,182,2,3,507.84,86.27,Returned,50.78,-2196.74
58014,28981,449,22,4,2499.3,239.78,Delivered,249.93,-1094.11
58015,28981,287,19,2,859.58,168.69,Delivered,85.96,281.23
58016,28981,176,38,4,3243.69,120.4,Delivered,324.37,2452.69
58017,28982,30,8,3,2389.77,193.64,Delivered,238.98,1075.67
58018,28982,429,15,4,1509.85,118.66,Returned,150.98,-2258.82
58019,28982,258,9,5,1429.67,604.88,Delivered,142.97,-1329.23
58020,28983,47,20,5,915.41,162.06,Cancelled,91.54,-2593.25
58021,28983,139,26,5,2582.99,31.52,Cancelled,258.3,-813.28
58022,28984,118,6,1,1998.03,542.09,Cancelled,199.8,280.04
58023,28984,443,47,3,1504.53,115.69,Cancelled,150.45,1350.06
58024,28984,351,17,5,651.77,116.86,Cancelled,65.18,-402.96
58025,28985,414,15,2,4249.52,335.81,Returned,424.95,2220.93
58026,28985,337,14,1,3076.03,773.54,Delivered,307.6,145.51
58027,28986,361,18,4,3634.65,1160.42,Delivered,363.46,1697.98
58028,28986,473,32,1,775.67,106.35,Returned,77.57,277.82
58029,28987,310,44,2,2834.89,875.55,Delivered,283.49,1740.98
58030,28988,35,1,5,2644.28,967.94,Cancelled,264.43,1822.79
58031,28988,189,21,5,222.98,0.04,Delivered,22.3,-2910.87
58032,28988,235,25,1,3730.09,355.74,Cancelled,373.01,3554.12
58033,28989,226,29,5,3718.1,1250.84,Delivered,371.81,1440.72
58034,28990,341,49,1,2140.2,381.41,Delivered,214.02,670.47
58035,28991,170,20,1,2304.09,360.45,Cancelled,230.41,557.79
58036,28991,73,39,2,4002.47,421.68,Delivered,400.25,2603.6
58037,28992,412,9,5,593.31,5.35,Returned,59.33,-683.07
58038,28992,102,47,1,2676.13,596.17,Delivered,267.61,1478.24
58039,28992,266,5,3,657.42,94.69,Returned,65.74,-1579.61
58040,28993,433,17,3,310.69,11.95,Delivered,31.07,-1437.02
58041,28994,300,49,2,4129.58,676.96,Cancelled,412.96,2603.91
58042,28994,282,4,1,3395.81,653.35,Cancelled,339.58,-265.15
58043,28995,404,27,3,1761.91,345.28,Returned,176.19,1643.2
58044,28995,197,36,2,331.39,140.43,Cancelled,33.14,-1817.06
58045,28995,79,18,2,255.39,9.8,Delivered,25.54,-756.21
58046,28996,202,32,4,2105.4,581.04,Cancelled,210.54,53.09
58047,28996,82,3,4,2531.46,896.37,Returned,253.15,-509.65
58048,28997,233,34,5,2808.79,930.3,Delivered,280.88,-633.7
58049,28997,428,50,5,4717.66,137.33,Cancelled,471.77,1099.34
58050,28998,146,3,1,811.75,333.04,Delivered,81.18,216.19
58051,28998,281,35,5,759.33,3.72,Delivered,75.93,-1931.62
58052,28999,72,6,4,2519.18,61.22,Returned,251.92,-936.95
58053,28999,303,5,3,419.46,95.94,Cancelled,41.95,-2057.22
