order_id,customer_id,order_date,payment_mode,order_status,order_channel
21452,783,2025-12-27,UPI,Delivered,Web
21453,1817,2025-09-16,UPI,Delivered,Web
21454,832,2023-10-23,COD,Delivered,App
21455,1804,2025-12-12,UPI,Cancelled,Web
21456,1621,2022-07-22,Wallet,Returned,App
21457,1425,2022-11-10,COD,Delivered,App
21458,1512,2025-07-24,UPI,Returned,Web
21459,1888,2023-09-19,UPI,Cancelled,App
21460,1823,2024-11-28,COD,Delivered,App
21461,374,2023-12-24,COD,Delivered,App
21462,1075,2023-11-17,UPI,Delivered,Web
21463,596,2024-11-23,Wallet,Delivered,Web
21464,1915,2023-04-17,UPI,Delivered,App
21465,1547,2022-08-26,UPI,Delivered,Web
21466,1692,2023-12-15,UPI,Delivered,Web
21467,1433,2023-10-02,Wallet,Delivered,App
21468,406,2023-10-20,COD,Cancelled,App
21469,1016,2023-10-08,COD,Delivered,App
21470,1475,2025-11-26,UPI,Delivered,Web
21471,991,2025-01-12,UPI,Delivered,Web
21472,1407,2023-05-26,Wallet,Delivered,App
21473,431,2022-12-17,COD,Delivered,App
21474,1755,2022-10-12,Wallet,Delivered,Web
21475,1235,2025-12-14,Wallet,Delivered,Web
21476,870,2024-08-23,Wallet,Returned,Web
21477,1183,2025-08-27,COD,Delivered,App
21478,202,2022-11-13,UPI,Delivered,Web
21479,476,2024-12-15,UPI,Delivered,App
21480,645,2024-05-10,COD,Delivered,App
21481,1559,2022-12-20,Wallet,Delivered,Web
21482,1851,2023-12-23,UPI,Delivered,Web
21483,1891,2023-11-10,UPI,Delivered,App
21484,7,2022-09-22,COD,Returned,App
21485,1443,2025-01-26,UPI,Delivered,Web
21486,1333,2025-06-21,COD,Delivered,App
21487,753,2024-03-24,Wallet,Delivered,App
21488,368,2025-09-04,COD,Delivered,App
21489,1972,2024-08-23,UPI,Delivered,App
21490,1637,2023-10-02,COD,Delivered,Web
21491,864,2025-08-25,Wallet,Delivered,Web
21492,1084,2024-07-22,UPI,Delivered,App
21493,1193,2022-11-19,COD,Delivered,App
21494,102,2023-03-18,COD,Delivered,App
21495,1284,2024-08-21,Wallet,Delivered,App
21496,39,2022-07-10,UPI,Delivered,Web
21497,313,2025-01-02,Wallet,Cancelled,App
21498,188,2022-12-21,UPI,Delivered,Web
21499,927,2024-11-13,Wallet,Delivered,Web
21500,875,2024-05-23,Wallet,Delivered,Web
21501,1712,2023-08-13,Wallet,Delivered,App
21502,537,2024-09-05,Wallet,Returned,App
21503,1146,2022-10-04,UPI,Cancelled,Web
21504,1563,2023-10-02,Wallet,Delivered,Web
21505,978,2022-12-20,UPI,Delivered,Web
21506,1806,2025-09-10,Wallet,Delivered,Web
21507,296,2023-07-17,UPI,Cancelled,Web
21508,1555,2025-08-06,COD,Delivered,Web
21509,988,2024-06-23,UPI,Delivered,Web
21510,1593,2022-08-20,Wallet,Delivered,Web
21511,1098,2025-06-19,COD,Delivered,Web
21512,1162,2023-08-12,COD,Returned,Web
21513,1732,2025-07-08,UPI,Delivered,App
21514,1802,2025-08-13,UPI,Delivered,Web
21515,948,2022-10-12,COD,Delivered,Web
21516,1104,2024-09-05,UPI,Cancelled,App
21517,1619,2024-08-01,COD,Cancelled,App
21518,1000,2024-09-03,COD,Delivered,App
21519,93,2025-12-20,UPI,Delivered,App
21520,1391,2024-06-19,UPI,Delivered,App
21521,1770,2023-07-17,Wallet,Delivered,App
21522,1691,2024-12-23,COD,Cancelled,Web
21523,740,2023-04-15,UPI,Delivered,Web
21524,414,2025-11-23,UPI,Delivered,App
21525,266,2024-05-19,Wallet,Delivered,Web
21526,696,2024-12-13,COD,Delivered,Web
21527,737,2024-09-14,Wallet,Returned,Web
21528,7,2022-11-06,UPI,Delivered,App
21529,292,2023-05-26,COD,Delivered,App
21530,1964,2024-12-03,COD,Delivered,Web
21531,1263,2022-09-13,COD,Delivered,App
21532,1965,2024-06-25,COD,Delivered,App
21533,1251,2023-08-12,UPI,Delivered,App
21534,1642,2022-11-17,Wallet,Delivered,App
21535,276,2024-05-23,COD,Delivered,App
21536,1931,2023-04-04,COD,Returned,Web
21537,853,2022-02-02,UPI,Returned,Web
21538,956,2023-06-26,UPI,Delivered,App
21539,1681,2023-01-22,Wallet,Delivered,Web
21540,1800,2024-04-24,Wallet,Delivered,App
21541,1097,2024-11-09,UPI,Returned,Web
21542,1591,2025-12-03,COD,Delivered,App
21543,193,2024-09-16,COD,Delivered,Web
21544,1720,2024-05-19,UPI,Delivered,Web
21545,1085,2025-04-07,Wallet,Delivered,App
21546,1286,2025-11-11,COD,Delivered,App
21547,1523,2024-03-20,UPI,Cancelled,App
21548,1324,2022-08-18,UPI,Delivered,App
21549,1923,2024-12-04,Wallet,Delivered,App
21550,806,2022-01-26,COD,Delivered,Web
21551,82,2022-07-10,UPI,Delivered,Web
21552,1639,2024-06-19,UPI,Cancelled,App
21553,1947,2023-04-10,COD,Returned,App
21554,1215,2023-06-24,COD,Delivered,Web
21555,1243,2022-08-14,COD,Returned,Web
21556,1901,2024-12-21,Wallet,Delivered,Web
21557,924,2025-04-06,UPI,Delivered,App
21558,185,2022-12-12,COD,Delivered,App
21559,173,2023-02-19,COD,Delivered,App
21560,1309,2022-09-02,COD,Returned,Web
21561,966,2023-08-28,COD,Delivered,App
21562,270,2023-08-12,UPI,Delivered,Web
21563,716,2023-09-09,UPI,Delivered,App
21564,439,2024-03-22,Wallet,Delivered,App
21565,168,2023-10-07,UPI,Delivered,App
21566,1709,2025-11-08,Wallet,Delivered,App
21567,1463,2022-01-11,UPI,Delivered,App
21568,1017,2022-08-04,UPI,Delivered,Web
21569,1434,2023-11-12,COD,Delivered,Web
21570,660,2025-10-01,COD,Delivered,App
21571,546,2024-11-10,COD,Delivered,App
21572,1506,2025-03-11,Wallet,Delivered,Web
21573,1174,2023-10-03,COD,Delivered,App
21574,1808,2023-10-08,COD,Delivered,Web
21575,1013,2022-04-04,Wallet,Delivered,Web
21576,551,2022-11-25,Wallet,Delivered,Web
21577,1176,2025-02-13,Wallet,Delivered,App
21578,1948,2023-08-08,UPI,Delivered,Web
21579,1386,2024-12-05,Wallet,Cancelled,App
21580,260,2024-08-18,Wallet,Delivered,App
21581,1723,2024-12-19,UPI,Delivered,Web
21582,1335,2024-11-06,COD,Delivered,Web
21583,1291,2024-06-07,UPI,Delivered,App
21584,757,2024-10-21,UPI,Delivered,Web
21585,1690,2025-11-19,COD,Delivered,App
21586,286,2025-05-18,COD,Cancelled,Web
21587,1101,2025-12-03,UPI,Delivered,App
21588,957,2025-10-13,Wallet,Delivered,App
21589,1051,2023-10-03,UPI,Delivered,Web
21590,354,2025-07-06,UPI,Delivered,Web
21591,1639,2022-11-08,UPI,Delivered,Web
21592,418,2022-08-15,Wallet,Delivered,Web
21593,1205,2022-04-01,COD,Delivered,Web
21594,1327,2022-08-08,COD,Delivered,App
21595,474,2025-12-26,COD,Delivered,App
21596,142,2022-12-27,Wallet,Delivered,App
21597,1870,2025-09-09,COD,Delivered,App
21598,1561,2025-11-07,UPI,Delivered,App
21599,1936,2022-08-11,UPI,Delivered,App
21600,1847,2025-07-27,UPI,Cancelled,Web
21601,1324,2023-03-08,COD,Delivered,Web
21602,79,2023-08-22,UPI,Delivered,Web
21603,268,2024-01-06,UPI,Delivered,Web
21604,751,2024-05-13,COD,Delivered,Web
21605,1364,2024-11-07,UPI,Cancelled,Web
21606,501,2023-07-06,Wallet,Cancelled,App
21607,1879,2022-10-12,Wallet,Cancelled,Web
21608,1474,2023-10-27,Wallet,Returned,Web
21609,723,2023-08-05,UPI,Delivered,Web
21610,773,2023-08-28,COD,Delivered,App
21611,1129,2024-10-20,Wallet,Delivered,Web
21612,1441,2024-11-02,Wallet,Delivered,App
21613,567,2024-05-27,COD,Cancelled,Web
21614,1655,2022-11-02,Wallet,Cancelled,Web
21615,1935,2023-07-26,Wallet,Cancelled,Web
21616,1215,2024-01-01,UPI,Delivered,Web
21617,1975,2024-06-20,Wallet,Delivered,App
21618,1463,2025-04-21,Wallet,Cancelled,App
21619,1794,2025-08-14,COD,Delivered,Web
21620,263,2025-10-05,Wallet,Delivered,Web
21621,1129,2024-09-23,Wallet,Delivered,App
21622,459,2025-06-22,Wallet,Delivered,Web
21623,192,2022-03-06,COD,Returned,Web
21624,1722,2022-03-25,COD,Delivered,App
21625,1836,2022-06-18,UPI,Delivered,Web
21626,457,2025-08-13,Wallet,Delivered,App
21627,629,2024-10-07,COD,Returned,App
21628,1948,2024-07-28,Wallet,Delivered,Web
21629,1619,2025-12-10,COD,Delivered,App
21630,189,2023-12-19,COD,Delivered,App
21631,1184,2025-07-26,COD,Delivered,Web
21632,929,2025-08-14,Wallet,Delivered,Web
21633,1808,2023-12-16,UPI,Cancelled,App
21634,1631,2025-06-18,COD,Delivered,Web
21635,852,2025-07-21,Wallet,Delivered,Web
21636,1648,2022-11-26,COD,Delivered,Web
21637,526,2025-05-15,COD,Returned,Web
21638,124,2024-12-15,Wallet,Cancelled,Web
21639,744,2023-07-18,Wallet,Delivered,App
21640,832,2025-10-22,UPI,Delivered,App
21641,1203,2025-07-14,UPI,Delivered,App
21642,1937,2022-11-27,Wallet,Delivered,Web
21643,1675,2025-05-26,UPI,Delivered,App
21644,734,2022-08-18,Wallet,Delivered,App
21645,1325,2022-10-05,COD,Delivered,App
21646,685,2022-09-22,UPI,Delivered,Web
21647,1968,2025-03-04,COD,Delivered,Web
21648,1803,2025-07-24,Wallet,Delivered,App
21649,1056,2024-11-22,Wallet,Delivered,Web
21650,1417,2023-12-20,UPI,Delivered,App
21651,1069,2025-01-02,Wallet,Delivered,App
21652,81,2023-08-20,COD,Delivered,App
21653,754,2023-03-23,Wallet,Delivered,Web
21654,1855,2023-09-23,Wallet,Returned,App
21655,1360,2022-06-15,Wallet,Delivered,Web
21656,1936,2022-01-25,COD,Cancelled,Web
21657,1880,2024-11-14,COD,Delivered,Web
21658,1290,2022-05-11,COD,Delivered,App
21659,1048,2024-10-24,Wallet,Cancelled,Web
21660,1911,2024-09-05,COD,Delivered,Web
21661,1471,2022-11-09,COD,Delivered,App
21662,328,2022-03-18,Wallet,Returned,App
21663,96,2024-06-28,UPI,Delivered,Web
21664,592,2025-10-17,UPI,Delivered,App
21665,1608,2025-02-07,UPI,Delivered,Web
21666,191,2025-07-04,COD,Returned,Web
21667,674,2022-09-11,COD,Delivered,Web
21668,658,2023-06-21,Wallet,Delivered,App
21669,1687,2023-08-26,Wallet,Delivered,App
21670,1335,2022-06-19,UPI,Delivered,Web
21671,896,2022-11-17,COD,Cancelled,Web
21672,1823,2025-11-07,UPI,Delivered,App
21673,1709,2023-12-25,COD,Delivered,App
21674,678,2025-08-09,Wallet,Delivered,Web
21675,1325,2024-07-18,UPI,Delivered,Web
21676,479,2022-09-19,COD,Delivered,Web
21677,930,2025-10-20,Wallet,Delivered,App
21678,1959,2023-12-07,Wallet,Delivered,Web
21679,1205,2024-08-26,UPI,Delivered,App
21680,585,2023-05-27,COD,Delivered,App
21681,1301,2025-06-14,Wallet,Delivered,App
21682,1706,2025-05-06,COD,Delivered,Web
21683,787,2024-04-19,UPI,Delivered,App
21684,93,2023-11-17,UPI,Delivered,App
21685,960,2023-09-12,Wallet,Delivered,Web
21686,1753,2024-12-18,COD,Delivered,Web
21687,1469,2023-09-14,Wallet,Cancelled,Web
21688,1820,2022-12-11,COD,Cancelled,App
21689,1865,2024-09-27,UPI,Delivered,Web
21690,1164,2025-05-12,UPI,Delivered,Web
21691,1805,2023-11-13,COD,Delivered,App
21692,1822,2023-12-23,COD,Returned,App
21693,13,2022-03-19,UPI,Delivered,App
21694,1440,2023-12-23,UPI,Delivered,Web
21695,1637,2025-05-18,COD,Returned,App
21696,134,2025-02-03,Wallet,Delivered,App
21697,141,2023-02-25,Wallet,Delivered,App
21698,371,2023-01-19,UPI,Cancelled,App
21699,1993,2022-11-26,Wallet,Returned,App
21700,251,2022-04-25,Wallet,Delivered,Web
21701,618,2023-11-05,UPI,Delivered,App
21702,1951,2023-09-13,Wallet,Cancelled,App
21703,1497,2024-04-25,COD,Delivered,Web
21704,1662,2023-12-26,UPI,Cancelled,Web
21705,570,2022-11-27,COD,Delivered,Web
21706,213,2022-11-19,Wallet,Delivered,App
21707,1800,2023-09-23,UPI,Delivered,App
21708,714,2022-03-10,COD,Returned,App
21709,431,2022-11-19,UPI,Returned,Web
21710,1911,2024-08-23,COD,Cancelled,App
21711,1929,2022-12-04,Wallet,Delivered,App
21712,664,2024-05-25,COD,Delivered,Web
21713,1410,2023-11-24,COD,Returned,Web
21714,998,2023-11-22,UPI,Delivered,App
21715,1210,2025-09-17,COD,Delivered,Web
21716,589,2023-08-14,UPI,Cancelled,App
21717,985,2024-09-12,Wallet,Delivered,App
21718,1720,2024-06-17,Wallet,Cancelled,Web
21719,79,2023-12-26,Wallet,Delivered,Web
21720,331,2022-09-03,COD,Delivered,Web
21721,992,2024-08-06,UPI,Cancelled,Web
21722,783,2025-06-07,COD,Cancelled,Web
21723,792,2022-06-02,UPI,Delivered,App
21724,220,2023-11-09,COD,Delivered,App
21725,733,2022-04-17,Wallet,Delivered,App
21726,1895,2024-11-25,UPI,Delivered,Web
21727,1216,2022-06-13,UPI,Returned,Web
21728,727,2023-09-23,COD,Delivered,App
21729,1848,2024-11-13,Wallet,Cancelled,Web
21730,1336,2025-01-11,UPI,Delivered,App
21731,1137,2023-05-16,Wallet,Delivered,Web
21732,1366,2023-11-04,UPI,Delivered,App
21733,1687,2023-04-09,UPI,Delivered,App
21734,1956,2022-04-03,COD,Delivered,Web
21735,1044,2025-01-15,UPI,Delivered,Web
21736,365,2025-12-12,COD,Delivered,Web
21737,1637,2024-03-03,UPI,Delivered,Web
21738,1708,2024-12-15,COD,Delivered,Web
21739,1038,2023-07-01,UPI,Delivered,App
21740,71,2022-02-09,COD,Delivered,App
21741,1178,2024-08-16,UPI,Delivered,App
21742,1917,2025-07-03,Wallet,Delivered,Web
21743,460,2025-11-13,UPI,Cancelled,App
21744,1150,2024-10-21,COD,Returned,Web
21745,1204,2022-04-20,COD,Delivered,App
21746,1933,2025-10-26,UPI,Delivered,App
21747,725,2023-06-06,UPI,Delivered,Web
21748,1757,2025-11-09,COD,Cancelled,App
21749,1571,2022-07-28,Wallet,Delivered,App
21750,1960,2022-10-20,UPI,Delivered,Web
21751,368,2023-10-11,Wallet,Delivered,Web
21752,444,2022-04-09,COD,Cancelled,App
21753,1012,2025-11-11,Wallet,Delivered,Web
21754,1978,2024-09-16,Wallet,Delivered,Web
21755,1228,2025-03-08,COD,Delivered,App
21756,455,2023-08-20,UPI,Delivered,App
21757,1546,2023-08-08,COD,Cancelled,Web
21758,1411,2023-07-14,Wallet,Delivered,Web
21759,1709,2024-07-10,COD,Delivered,App
21760,506,2024-11-06,UPI,Delivered,App
21761,1163,2024-08-02,Wallet,Delivered,App
21762,323,2025-10-24,COD,Returned,Web
21763,1995,2024-08-12,COD,Delivered,Web
21764,617,2022-08-12,COD,Delivered,Web
21765,1003,2022-09-18,COD,Delivered,App
21766,394,2024-04-05,UPI,Delivered,App
21767,1236,2024-09-07,Wallet,Delivered,App
21768,1242,2023-12-23,UPI,Delivered,Web
21769,1184,2024-12-23,COD,Returned,App
21770,18,2023-10-24,UPI,Delivered,App
21771,82,2022-11-26,Wallet,Delivered,App
21772,717,2024-12-14,UPI,Cancelled,Web
21773,847,2022-11-24,COD,Delivered,App
21774,1364,2022-05-20,UPI,Delivered,App
21775,553,2024-03-02,COD,Returned,Web
21776,1529,2023-12-06,UPI,Delivered,Web
21777,1300,2023-04-02,COD,Delivered,App
21778,163,2025-10-12,COD,Delivered,App
21779,1053,2023-10-14,Wallet,Delivered,Web
21780,283,2023-12-16,COD,Returned,App
21781,1427,2024-07-06,Wallet,Cancelled,App
21782,1849,2025-11-28,COD,Delivered,App
21783,1520,2025-03-13,UPI,Returned,App
21784,100,2024-08-21,COD,Delivered,Web
21785,1362,2024-10-28,UPI,Cancelled,Web
21786,884,2025-09-16,Wallet,Delivered,App
21787,429,2023-08-21,COD,Delivered,App
21788,1140,2025-12-24,UPI,Delivered,Web
21789,240,2022-07-25,COD,Delivered,App
21790,1871,2023-08-27,UPI,Delivered,App
21791,856,2024-11-27,Wallet,Cancelled,Web
21792,74,2023-07-18,Wallet,Delivered,Web
21793,642,2022-09-08,UPI,Cancelled,Web
21794,1178,2024-08-10,COD,Delivered,App
21795,50,2025-11-18,UPI,Delivered,App
21796,1807,2025-07-26,Wallet,Delivered,App
21797,742,2023-10-03,UPI,Delivered,Web
21798,129,2023-10-19,Wallet,Delivered,Web
21799,693,2024-08-19,Wallet,Delivered,App
21800,1268,2023-07-18,COD,Delivered,App
21801,1586,2024-12-20,COD,Delivered,App
21802,453,2023-12-24,COD,Delivered,Web
21803,1727,2025-02-18,COD,Delivered,App
21804,679,2025-09-02,UPI,Delivered,App
21805,273,2025-11-07,COD,Delivered,Web
21806,1553,2024-03-08,Wallet,Delivered,Web
21807,1653,2024-06-04,Wallet,Delivered,App
21808,1067,2023-08-21,COD,Delivered,Web
21809,1286,2023-09-22,COD,Returned,App
21810,261,2022-09-13,UPI,Delivered,App
21811,201,2025-01-16,COD,Returned,App
21812,1491,2022-02-02,UPI,Delivered,Web
21813,1138,2023-01-24,Wallet,Delivered,Web
21814,1319,2023-08-28,Wallet,Delivered,Web
21815,9,2024-07-23,Wallet,Delivered,Web
21816,1243,2023-12-16,UPI,Returned,App
21817,994,2023-10-28,UPI,Delivered,App
21818,175,2024-12-26,COD,Delivered,Web
21819,1936,2025-10-18,COD,Returned,Web
21820,1476,2025-12-14,Wallet,Delivered,App
21821,1903,2022-10-16,Wallet,Delivered,Web
21822,1009,2024-10-06,Wallet,Delivered,Web
21823,1707,2023-06-22,Wallet,Delivered,App
21824,827,2025-07-21,COD,Delivered,App
21825,1055,2022-12-16,UPI,Delivered,App
21826,991,2024-07-06,UPI,Delivered,Web
21827,1254,2022-11-04,UPI,Delivered,Web
21828,48,2023-11-15,COD,Delivered,Web
21829,1524,2025-11-19,Wallet,Delivered,Web
21830,567,2025-04-22,UPI,Delivered,Web
21831,1246,2024-11-14,Wallet,Delivered,App
21832,68,2022-09-04,UPI,Delivered,App
21833,748,2025-11-16,Wallet,Delivered,Web
21834,343,2023-05-14,COD,Returned,App
21835,1090,2024-08-27,COD,Delivered,App
21836,1808,2022-11-06,UPI,Delivered,Web
21837,813,2024-09-02,Wallet,Delivered,Web
21838,1010,2025-02-20,COD,Delivered,App
21839,699,2024-06-28,COD,Delivered,App
21840,1290,2023-01-07,UPI,Delivered,Web
21841,1653,2023-02-07,UPI,Delivered,App
21842,1227,2023-12-09,Wallet,Returned,App
21843,1088,2023-09-03,Wallet,Delivered,Web
21844,1740,2023-10-16,Wallet,Delivered,Web
21845,64,2022-04-12,UPI,Delivered,Web
21846,499,2023-05-13,COD,Delivered,App
21847,1416,2025-04-23,UPI,Delivered,App
21848,848,2025-10-11,UPI,Delivered,Web
21849,1143,2025-10-03,Wallet,Delivered,App
21850,1229,2025-11-26,UPI,Delivered,Web
21851,53,2022-08-28,COD,Cancelled,App
21852,58,2022-02-07,COD,Delivered,Web
21853,1255,2023-12-26,Wallet,Delivered,App
21854,926,2022-04-19,Wallet,Delivered,Web
21855,1964,2024-12-24,UPI,Delivered,Web
21856,1686,2025-01-05,COD,Cancelled,App
21857,881,2024-11-13,COD,Delivered,App
21858,953,2025-11-19,UPI,Delivered,App
21859,1144,2025-11-08,Wallet,Delivered,Web
21860,1426,2023-08-23,COD,Delivered,Web
21861,1905,2024-02-05,Wallet,Delivered,Web
21862,1468,2024-02-22,UPI,Delivered,Web
21863,1084,2022-09-25,UPI,Delivered,App
21864,1106,2024-08-13,Wallet,Delivered,Web
21865,911,2025-10-11,UPI,Returned,App
21866,538,2024-11-19,COD,Delivered,App
21867,134,2023-07-21,UPI,Delivered,App
21868,1845,2023-08-02,UPI,Returned,App
21869,447,2024-01-21,UPI,Cancelled,Web
21870,1790,2023-08-14,Wallet,Delivered,App
21871,1267,2023-06-15,COD,Delivered,App
21872,913,2022-07-01,Wallet,Returned,Web
21873,313,2024-05-25,COD,Delivered,Web
21874,1468,2022-07-05,COD,Delivered,App
21875,710,2022-10-11,UPI,Delivered,Web
21876,1662,2022-01-13,Wallet,Delivered,Web
21877,1378,2022-10-21,Wallet,Delivered,Web
21878,1086,2023-11-14,COD,Delivered,Web
21879,1368,2023-10-25,Wallet,Returned,Web
21880,1444,2022-02-08,COD,Delivered,Web
21881,269,2023-11-22,Wallet,Delivered,Web
21882,1726,2023-11-16,UPI,Delivered,Web
21883,1865,2024-10-01,COD,Delivered,App
21884,384,2022-07-10,UPI,Delivered,Web
21885,376,2023-11-21,COD,Delivered,App
21886,1723,2023-12-09,Wallet,Delivered,Web
21887,54,2025-06-25,Wallet,Returned,Web
21888,583,2023-07-10,COD,Delivered,App
21889,465,2024-11-25,Wallet,Returned,Web
21890,1570,2023-05-07,COD,Delivered,Web
21891,885,2025-05-17,Wallet,Delivered,Web
21892,323,2025-11-05,UPI,Delivered,Web
21893,1367,2024-08-16,UPI,Delivered,Web
21894,797,2023-06-11,Wallet,Delivered,App
21895,947,2025-08-19,UPI,Delivered,Web
21896,276,2024-11-19,UPI,Delivered,Web
21897,1379,2024-03-01,Wallet,Delivered,App
21898,1333,2024-11-26,COD,Delivered,Web
21899,860,2022-05-07,UPI,Delivered,Web
21900,803,2025-06-07,UPI,Delivered,Web
21901,1201,2023-11-07,UPI,Delivered,App
21902,606,2025-08-19,COD,Delivered,App
21903,80,2025-07-01,COD,Returned,App
21904,1259,2023-11-08,UPI,Delivered,Web
21905,487,2025-03-04,Wallet,Delivered,App
21906,248,2025-12-02,UPI,Cancelled,App
21907,234,2023-10-26,Wallet,Delivered,Web
21908,431,2022-06-18,UPI,Delivered,App
21909,766,2022-07-16,UPI,Delivered,App
21910,587,2025-10-21,Wallet,Delivered,App
21911,232,2025-08-17,Wallet,Delivered,Web
21912,338,2024-08-16,COD,Cancelled,Web
21913,731,2024-10-03,UPI,Delivered,App
21914,475,2023-12-26,Wallet,Returned,Web
21915,684,2022-12-28,Wallet,Delivered,App
21916,587,2025-08-25,UPI,Delivered,App
21917,467,2023-04-27,Wallet,Delivered,App
21918,284,2025-04-01,COD,Cancelled,Web
21919,901,2024-12-01,UPI,Delivered,App
21920,460,2022-04-09,UPI,Delivered,App
21921,1419,2025-08-06,Wallet,Delivered,Web
21922,896,2023-11-13,COD,Delivered,App
21923,1501,2025-10-02,COD,Delivered,Web
21924,452,2023-10-08,UPI,Delivered,App
21925,1196,2023-03-08,COD,Delivered,App
21926,267,2023-07-18,UPI,Cancelled,App
21927,1228,2022-06-15,COD,Delivered,Web
21928,524,2024-09-05,Wallet,Delivered,App
21929,1269,2025-05-15,UPI,Returned,App
21930,1070,2023-09-18,UPI,Delivered,Web
21931,772,2024-04-17,UPI,Delivered,App
21932,372,2025-01-05,UPI,Delivered,App
21933,1459,2022-07-07,Wallet,Delivered,App
21934,1603,2024-04-19,COD,Delivered,Web
21935,1304,2024-03-19,Wallet,Delivered,Web
21936,963,2024-11-14,UPI,Cancelled,App
21937,209,2024-08-19,COD,Delivered,App
21938,1533,2024-10-23,UPI,Delivered,App
21939,247,2025-10-10,UPI,Delivered,App
21940,1844,2022-04-03,Wallet,Delivered,Web
21941,1057,2022-09-12,Wallet,Delivered,App
21942,1594,2024-04-07,Wallet,Cancelled,Web
21943,1141,2025-11-11,UPI,Delivered,App
21944,1375,2024-05-05,Wallet,Delivered,Web
21945,959,2025-06-12,COD,Delivered,App
21946,678,2024-09-08,COD,Returned,Web
21947,937,2024-06-20,UPI,Delivered,App
21948,1679,2025-01-27,Wallet,Delivered,Web
21949,514,2022-08-07,UPI,Delivered,App
21950,1506,2023-07-28,UPI,Delivered,Web
21951,735,2022-02-15,Wallet,Delivered,Web
21952,1820,2023-07-20,Wallet,Delivered,Web
21953,1554,2022-11-09,UPI,Cancelled,Web
21954,538,2025-10-04,Wallet,Delivered,App
21955,1432,2025-04-14,Wallet,Delivered,Web
21956,347,2022-10-12,UPI,Delivered,Web
21957,628,2025-02-06,Wallet,Delivered,App
21958,1039,2025-10-11,UPI,Cancelled,Web
21959,507,2025-09-01,UPI,Delivered,Web
21960,1527,2024-10-15,COD,Returned,Web
21961,792,2025-11-24,COD,Delivered,App
21962,1668,2025-08-27,UPI,Delivered,App
21963,1041,2024-06-17,UPI,Delivered,Web
21964,899,2024-10-21,COD,Delivered,App
21965,269,2024-11-07,COD,Delivered,Web
21966,1351,2024-08-26,COD,Delivered,App
21967,1074,2025-11-02,COD,Delivered,Web
21968,1016,2025-11-08,Wallet,Delivered,App
21969,84,2025-11-04,UPI,Returned,App
21970,840,2023-06-09,COD,Delivered,App
21971,1765,2023-04-09,Wallet,Delivered,App
21972,1692,2024-07-15,Wallet,Delivered,Web
21973,1307,2024-11-25,UPI,Delivered,Web
21974,1383,2023-02-23,Wallet,Delivered,Web
21975,1876,2023-10-08,Wallet,Cancelled,App
21976,1662,2023-11-03,UPI,Returned,App
21977,1369,2022-11-21,COD,Delivered,App
21978,1976,2022-09-02,COD,Delivered,Web
21979,351,2023-09-07,UPI,Delivered,Web
21980,1046,2023-05-19,Wallet,Delivered,App
21981,190,2025-09-02,COD,Delivered,Web
21982,38,2022-11-25,Wallet,Cancelled,Web
21983,960,2023-02-24,COD,Delivered,Web
21984,1791,2025-11-18,Wallet,Delivered,Web
21985,800,2024-01-01,UPI,Delivered,App
21986,1005,2024-06-25,UPI,Delivered,App
21987,9,2023-11-05,COD,Delivered,App
21988,778,2024-09-09,COD,Delivered,App
21989,285,2022-07-05,UPI,Delivered,Web
21990,1266,2023-03-10,UPI,Delivered,Web
21991,987,2024-11-17,COD,Delivered,App
21992,188,2023-01-03,Wallet,Delivered,App
21993,357,2025-07-04,Wallet,Delivered,App
21994,345,2025-12-27,COD,Delivered,App
21995,459,2023-02-11,Wallet,Cancelled,App
21996,1267,2025-04-21,Wallet,Delivered,App
21997,1914,2023-09-26,COD,Delivered,App
21998,1726,2024-09-02,Wallet,Delivered,App
21999,839,2024-10-23,Wallet,Delivered,App
22000,414,2023-09-13,COD,Delivered,App
22001,1594,2024-12-04,COD,Delivered,App
22002,1938,2023-03-02,Wallet,Cancelled,App
22003,1357,2023-06-26,COD,Delivered,Web
22004,514,2024-06-09,COD,Delivered,Web
22005,1433,2023-04-12,UPI,Delivered,Web
22006,322,2023-03-23,UPI,Delivered,App
22007,217,2023-09-11,Wallet,Delivered,App
22008,1385,2023-09-03,Wallet,Delivered,App
22009,1088,2023-12-15,COD,Delivered,App
22010,717,2022-06-20,Wallet,Delivered,App
22011,1654,2022-09-10,COD,Delivered,Web
22012,365,2025-05-09,UPI,Delivered,App
22013,806,2024-10-17,COD,Delivered,Web
22014,1547,2023-08-19,UPI,Delivered,Web
22015,1849,2022-05-24,COD,Delivered,Web
22016,20,2022-05-25,Wallet,Cancelled,App
22017,371,2023-10-23,Wallet,Returned,App
22018,1847,2023-08-05,Wallet,Delivered,App
22019,655,2022-02-21,COD,Delivered,App
22020,577,2024-10-03,UPI,Delivered,App
22021,1630,2024-10-23,COD,Delivered,App
22022,1132,2022-03-03,UPI,Delivered,Web
22023,770,2024-08-23,COD,Returned,Web
22024,711,2024-11-10,UPI,Returned,App
22025,1006,2024-02-11,Wallet,Delivered,Web
22026,1124,2022-05-17,UPI,Cancelled,App
22027,1921,2023-05-26,Wallet,Delivered,Web
22028,790,2025-02-15,COD,Delivered,Web
22029,654,2023-09-25,Wallet,Delivered,App
22030,1240,2022-06-28,COD,Returned,App
22031,1216,2022-10-01,COD,Delivered,App
22032,130,2024-12-21,Wallet,Delivered,App
